web-scraper-order;web-scraper-start-url;link;link-href;brand;product_name;category;price;rating;number_of_reviews;number_of_recommendations;repurchase_yes;repurchase_no;repurchase_maybe
1639389633-434;https://www.sociolla.com/179-treatment?page=25;;https://www.sociolla.com/acne-blemish-treatments/11632-ac-mild-red-spot-patch;Holika Holika;Ac Mild Red Spot Patch;Ac Mild Red Spot Patch;Rp 78.000Rp 70.200;03.08;-12;11;Yes (2);No (5);Maybe (5)
1639390693-603;https://www.sociolla.com/179-treatment?page=14;;https://www.sociolla.com/essence/10701-bio-gold-rose-gold-water;Bio-essence;Bio Gold Rose Gold Water;Bio Gold Rose Gold Water;Rp 133.500 - Rp 366.000Rp 94.785 - Rp 285.480;04.07;-53;41;Yes (36);No (2);Maybe (15)
1639387241-59;https://www.sociolla.com/179-treatment?page=49;;https://www.sociolla.com/toner/10479-oily-refresh-toner;null;null;null;null;null;null;null;null;null;null
1639388284-215;https://www.sociolla.com/179-treatment?page=38;;https://www.sociolla.com/face-serum/60938-the-big-calming-serum;Rose All Day;The Big Calming Serum;The Big Calming Serum;Rp 145.000Rp 101.500;04.06;-5;2;Yes (3);No (0);Maybe (2)
1639388008-173;https://www.sociolla.com/179-treatment?page=42;;https://www.sociolla.com/toner/8039-pore-tightening-toner;Wardah;Pore Tightening Toner;Pore Tightening Toner;Rp31.500;04.00;-404;270;Yes (140);No (157);Maybe (107)
1639389680-442;https://www.sociolla.com/179-treatment?page=24;;https://www.sociolla.com/toner/61002-hyalutonic;Tulus;Hyalutonic;Hyalutonic;Rp 199.000Rp 185.070;04.07;-9;9;Yes (8);No (0);Maybe (1)
1639389412-397;https://www.sociolla.com/179-treatment?page=27;;https://www.sociolla.com/face-serum/60904-regenerist-collagen-peptide-24-serum;Olay;Regenerist Collagen Peptide 24 Serum;Regenerist Collagen Peptide 24 Serum;Rp 299.000Rp 245.180;null;null;null;null;null;null
1639390551-580;https://www.sociolla.com/179-treatment?page=16;;https://www.sociolla.com/toner/10483-soothing-skin-toner;Elsheskin;Soothing Skin Toner;Soothing Skin Toner;Rp 65.000Rp 63.700;04.03;-88;73;Yes (56);No (14);Maybe (18)
1639389832-467;https://www.sociolla.com/179-treatment?page=23;;https://www.sociolla.com/face-serum/53675-deep-green-tea-serum;Benton;Deep Green Tea Serum;Deep Green Tea Serum;Rp 290.000Rp 174.000;04.05;-26;22;Yes (14);No (2);Maybe (10)
1639388749-290;https://www.sociolla.com/179-treatment?page=34;;https://www.sociolla.com/face-serum/62036-v-shape-firming-serum;Shapelyne;V Shape Firming Serum;V Shape Firming Serum;Rp189.000;null;null;null;null;null;null
1639388554-257;https://www.sociolla.com/179-treatment?page=36;;https://www.sociolla.com/toner/12302-refresh-water;HEIMISH;Refresh Water;Refresh Water;Rp 290.000Rp 174.000;null;null;null;Yes (20);No (4);Maybe (11)
1639391437-719;https://www.sociolla.com/179-treatment?page=4;;https://www.sociolla.com/face-serum/16675-centella-herb-serum;The Aubree;Centella Herb Serum;Centella Herb Serum;Rp 99.000Rp 69.300;04.05;-983;867;Yes (625);No (104);Maybe (254)
1639387772-134;https://www.sociolla.com/179-treatment?page=45;;https://www.sociolla.com/essence/47954-tinh-chat-duong-hoa-lan-ngan-ngua-lao-hoa-som-jeju-orchid-enriched-essence;Innisfree;Jeju Orchid Enriched Essence;Jeju Orchid Enriched Essence;Rp420.000;03.07;-4;2;Yes (1);No (1);Maybe (2)
1639388890-312;https://www.sociolla.com/179-treatment?page=32;;https://www.sociolla.com/toner/10212-centella-reviving-toner;PureHeals;Centella Reviving Toner;Centella Reviving Toner;Rp240.000;04.06;-110;85;Yes (68);No (12);Maybe (30)
1639390391-552;https://www.sociolla.com/179-treatment?page=17;;https://www.sociolla.com/toner/50653-su-nhada-calendula-ph-balancing-and-soothing-toner;Missha;Su:Nhada Calendula Ph Balancing & Soothing Toner;Su:Nhada Calendula Ph Balancing & Soothing Toner;Rp 573.990Rp 258.296;04.03;-1;1;Yes (0);No (0);Maybe (1)
1639387254-61;https://www.sociolla.com/179-treatment?page=49;;https://www.sociolla.com/treatment/60443-lash-and-brow-nourish-serum;TROPE Cosmetics;Lash & Brow Nourish Serum;Lash & Brow Nourish Serum;Rp 165.000Rp 123.750;null;null;null;null;null;null
1639387194-52;https://www.sociolla.com/179-treatment?page=50;;https://www.sociolla.com/face-serum/9427-brightening-face-serum;Mineral Botanica;First Defense Brightening Serum;First Defense Brightening Serum;Rp 95.900Rp 71.925;04.03;-13;11;Yes (5);No (4);Maybe (4)
1639387415-86;https://www.sociolla.com/179-treatment?page=48;;https://www.sociolla.com/face-serum/54282-first-care-activating-serum-ex;Sulwhasoo;First Care Activating Serum EX 30ml;First Care Activating Serum EX 30ml;Rp 700.000Rp 525.000;04.00;-1;1;Yes (1);No (0);Maybe (0)
1639390741-611;https://www.sociolla.com/179-treatment?page=13;;https://www.sociolla.com/eye-care/13422-eye-on-diet;Joylab;Eye On Diet;Eye On Diet;Rp 80.000Rp 64.000;04.03;-926;770;Yes (331);No (165);Maybe (430)
1639390312-540;https://www.sociolla.com/179-treatment?page=18;;https://www.sociolla.com/lip-care/58534-luv-luv-lip-scrub;Nacific;Luv Luv Lip Scrub;Luv Luv Lip Scrub;Rp130.000;04.08;-12;10;Yes (11);No (0);Maybe (1)
1639389306-378;https://www.sociolla.com/179-treatment?page=28;;https://www.sociolla.com/scrub-exfoliator/9356-erha-exfoliating-cleansing-scrub;Erha;Erha Exfoliating Cleansing Scrub;Erha Exfoliating Cleansing Scrub;Rp 91.300Rp 80.344;04.05;-51;46;Yes (30);No (9);Maybe (12)
1639391521-732;https://www.sociolla.com/179-treatment?page=3;;https://www.sociolla.com/lip-care/27453-lip-therapy-balm-stick;Vaseline;Lip Therapy Balm Stick;Lip Therapy Balm Stick;Rp 26.700Rp 21.894;04.06;-559;479;Yes (412);No (28);Maybe (119)
1639389663-439;https://www.sociolla.com/179-treatment?page=24;;https://www.sociolla.com/face-serum/57420-10-lactic-acid-aha-pineapple-extract-face-serum;Dear Me Beauty;10% Lactic Acid (AHA) + Pineapple Extract Face Serum;10% Lactic Acid (AHA) + Pineapple Extract Face Serum;Rp139.000;04.07;-11;11;Yes (7);No (0);Maybe (4)
1639390622-592;https://www.sociolla.com/179-treatment?page=15;;https://www.sociolla.com/peeling/54464-pha-peeling-gel;Benton;PHA Peeling Gel;PHA Peeling Gel;Rp 220.000Rp 132.000;04.04;-17;14;Yes (8);No (2);Maybe (7)
1639390722-608;https://www.sociolla.com/179-treatment?page=14;;https://www.sociolla.com/face-serum/57170-retinol-overnight-serum-oil-with-6-natural-oil;Mineral Botanica;Retinoid (Retinol) Overnight Oil With 6 Natural Oil;Retinoid (Retinol) Overnight Oil With 6 Natural Oil;Rp 125.000Rp 93.750;04.09;-88;61;Yes (80);No (1);Maybe (7)
1639389911-479;https://www.sociolla.com/179-treatment?page=22;;https://www.sociolla.com/face-serum/16554-brightening-essence-serum;Everwhite;Brightening Essence Serum;Brightening Essence Serum;Rp 137.500Rp 123.750;04.05;-798;700;Yes (526);No (81);Maybe (191)
1639387327-72;https://www.sociolla.com/179-treatment?page=48;;https://www.sociolla.com/essence/56868-age-corrector-essence;Erha;Age Corrector Essence 100ml - Galactomyces & Prebiotic;Age Corrector Essence 100ml - Galactomyces & Prebiotic;Rp 225.500Rp 193.930;04.08;-11;9;Yes (10);No (0);Maybe (1)
1639387345-75;https://www.sociolla.com/179-treatment?page=48;;https://www.sociolla.com/skin-barrier/25462-centella-green-level-all-in-one-mild-pad;Purito;Centella Green Level All in One Mild Pad;Centella Green Level All in One Mild Pad;Rp 473.000Rp 307.450;04.05;-1;1;Yes (1);No (0);Maybe (0)
1639389409-396;https://www.sociolla.com/179-treatment?page=27;;https://www.sociolla.com/toner/49264-aha-bha-pha-30-days-miracle-toner;Some By Mi;AHA-BHA-PHA 30 Days Miracle Toner;AHA-BHA-PHA 30 Days Miracle Toner;Rp420.000;04.06;-115;60;Yes (85);No (9);Maybe (21)
1639387789-136;https://www.sociolla.com/179-treatment?page=44;;https://www.sociolla.com/toner/13798-pomegranate-nutri-moisturizing-toner;Frudia;Pomegranate Nutri-Moisturizing Toner;Pomegranate Nutri-Moisturizing Toner;Rp280.000;04.04;-2;1;Yes (1);No (0);Maybe (1)
1639388691-279;https://www.sociolla.com/179-treatment?page=34;;https://www.sociolla.com/booster/12731-white-expert-skin-refiner;Safi;White Expert Skin Refiner;White Expert Skin Refiner;Rp 55.000Rp 44.000;04.04;-207;181;Yes (110);No (33);Maybe (64)
1639389622-432;https://www.sociolla.com/179-treatment?page=25;;https://www.sociolla.com/toner/48498-tea-tree-90-toner-pad;essenHerb;Tea Tree 90 Toner Pad;Tea Tree 90 Toner Pad;Rp 289.000Rp 245.650;04.07;-20;20;Yes (18);No (0);Maybe (2)
1639387446-89;https://www.sociolla.com/179-treatment?page=47;;https://www.sociolla.com/face-serum/38317-regenerist-retinol-24-serum;Olay;Regenerist RETINOL 24 Serum;Regenerist RETINOL 24 Serum;Rp299.000;04.03;-20;20;Yes (13);No (2);Maybe (5)
1639388490-247;https://www.sociolla.com/179-treatment?page=36;;https://www.sociolla.com/face-serum/47721-aurum-radiance-serum;Terra Beaute;Aurum Radiance Serum;Aurum Radiance Serum;Rp285.000;04.06;-15;15;Yes (12);No (1);Maybe (2)
1639388745-289;https://www.sociolla.com/179-treatment?page=34;;https://www.sociolla.com/toner/60935-b2c-acne-treatment-essence-toner;Trueve;B2C Acne Treatment Essence Toner;B2C Acne Treatment Essence Toner;Rp 159.000Rp 143.100;null;null;null;null;null;null
1639390794-621;https://www.sociolla.com/179-treatment?page=13;;https://www.sociolla.com/toner/16414-face-toner-marigold-series-anti-aging-face-toner;NPure;Face Toner Marigold Series (Anti Aging Face Toner);Face Toner Marigold Series (Anti Aging Face Toner);Rp 175.000Rp 148.750;04.08;(1,3k);1067;Yes (1,2k);No (14);Maybe (143)
1639387211-54;https://www.sociolla.com/179-treatment?page=50;;https://www.sociolla.com/toner/26461-blueberry-honey-water-glow-toner;Frudia;Blueberry Honey Water Glow Toner;Blueberry Honey Water Glow Toner;Rp280.000;04.05;-8;5;Yes (3);No (1);Maybe (4)
1639390502-571;https://www.sociolla.com/179-treatment?page=16;;https://www.sociolla.com/essence/7094-renew-you-treatment-essence;Wardah;Renew You Treatment Essence;Renew You Treatment Essence;Rp 90.000 - Rp 152.000;04.03;-345;338;Yes (179);No (43);Maybe (123)
1639390294-537;https://www.sociolla.com/179-treatment?page=18;;https://www.sociolla.com/face-serum/59983-acne-combat-serum;Skin Game;Acne Combat Serum;Acne Combat Serum;Rp149.000;04.05;-4;1;Yes (3);No (0);Maybe (1)
1639387716-125;https://www.sociolla.com/179-treatment?page=45;;https://www.sociolla.com/toner/55013-lng-white-dew-skin-refiner-120ml-ol21;Laneige;LNG White Dew Skin Refiner 120ml (OL21);LNG White Dew Skin Refiner 120ml (OL21);Rp 501.000Rp 320.000;04.08;-1;1;Yes (0);No (1);Maybe (0)
1639391562-738;https://www.sociolla.com/179-treatment?page=2;;https://www.sociolla.com/toner/52499-your-skin-bae-series-toner-salicylic-acid-1-zinc-tea-tree-water;Avoskin;YOUR SKIN BAE SERIES  Toner Salicylic Acid 1% + Zinc + Tea Tree Water;YOUR SKIN BAE SERIES  Toner Salicylic Acid 1% + Zinc + Tea Tree Water;Rp 163.900Rp 139.315;04.06;-281;241;Yes (189);No (17);Maybe (75)
1639391372-709;https://www.sociolla.com/179-treatment?page=5;;https://www.sociolla.com/face-serum/53765-jeju-lotus-pinkish-bright-serum;Rojukiss;Jeju Lotus Pinkish Bright Serum;Jeju Lotus Pinkish Bright Serum;Rp 19.500Rp 15.600;04.07;-783;660;Yes (616);No (19);Maybe (148)
1639389317-380;https://www.sociolla.com/179-treatment?page=28;;https://www.sociolla.com/face-serum/60865-serum-retinol-concentrate;Votre Peau;Serum Retinol Concentrate;Serum Retinol Concentrate;Rp 215.000Rp 180.600;04.07;-17;12;Yes (14);No (0);Maybe (3)
1639391479-725;https://www.sociolla.com/179-treatment?page=3;;https://www.sociolla.com/lip-care/13660-lip-mask;Emina;Lip Mask;Lip Mask;Rp 38.000Rp 30.400;04.07;(2,2k);2026;Yes (1,7k);No (76);Maybe (413)
1639387876-151;https://www.sociolla.com/179-treatment?page=43;;https://www.sociolla.com/face-serum/59263-bright-beauty-triple-glow-serum;Pond's;Bright Beauty Triple Glow Serum;Bright Beauty Triple Glow Serum;Rp 101.000Rp 73.730;04.07;-25;23;Yes (21);No (0);Maybe (4)
1639390250-531;https://www.sociolla.com/179-treatment?page=19;;https://www.sociolla.com/toner/59017-calming-moisture-toner;Pyunkang Yul;Calming Moisture Toner;Calming Moisture Toner;Rp 230.000Rp 138.000;04.07;-40;26;Yes (33);No (0);Maybe (7)
1639390300-538;https://www.sociolla.com/179-treatment?page=18;;https://www.sociolla.com/toner/61411-miraculous-retinol-toner-anniversary-edition;Avoskin;Miraculous Retinol Toner Anniversary Edition;Miraculous Retinol Toner Anniversary Edition;Rp 218.900Rp 164.175;null;null;null;null;null;null
1639390539-578;https://www.sociolla.com/179-treatment?page=16;;https://www.sociolla.com/face-serum/23576-niacinamide-skin-booster;The Aubree;Niacinamide skin booster;Niacinamide skin booster;Rp 99.000Rp 69.300;04.06;-752;643;Yes (511);No (80);Maybe (161)
1639389668-440;https://www.sociolla.com/179-treatment?page=24;;https://www.sociolla.com/face-serum/54649-vitamin-c-and-ceramide-brightening-serum;Trueve;VITAMIN C & CERAMIDE BRIGHTENING SERUM;VITAMIN C & CERAMIDE BRIGHTENING SERUM;Rp 175.000Rp 157.500;04.09;-249;238;Yes (224);No (6);Maybe (19)
1639387603-110;https://www.sociolla.com/179-treatment?page=46;;https://www.sociolla.com/nose-pack/28333-men-s-biore-triple-pore-pack;Biore;Men's Biore Triple Pore Pack;Men's Biore Triple Pore Pack;Rp38.250;null;null;null;Yes (39);No (5);Maybe (17)
1639388027-176;https://www.sociolla.com/179-treatment?page=42;;https://www.sociolla.com/face-serum/53677-tea-tree-serum;Benton;Tea Tree Serum;Tea Tree Serum;Rp 300.000Rp 180.000;04.07;-19;15;Yes (14);No (1);Maybe (4)
1639389779-458;https://www.sociolla.com/179-treatment?page=23;;https://www.sociolla.com/face-serum/57683-vitamin-c-serum-mencerahkan-wajah;Breylee;Vitamin C Serum - Mencerahkan Wajah;Vitamin C Serum - Mencerahkan Wajah;Rp 100.000Rp 49.000;04.05;-46;30;Yes (24);No (6);Maybe (16)
1639391037-660;https://www.sociolla.com/179-treatment?page=10;;https://www.sociolla.com/acne-blemish-treatments/52269-bye-bye-acne-spot-treatment;Jarte Beauty;Bye Bye Acne (Spot Treatment);Bye Bye Acne (Spot Treatment);Rp135.000;04.03;-76;62;Yes (40);No (8);Maybe (28)
1639388560-258;https://www.sociolla.com/179-treatment?page=36;;https://www.sociolla.com/toner/38019-ac-collection-calming-liquid-mild;COSRX;AC Collection Calming Liquid Mild;AC Collection Calming Liquid Mild;Rp 370.000Rp 296.000;04.06;-138;130;Yes (98);No (5);Maybe (35)
1639389504-412;https://www.sociolla.com/179-treatment?page=26;;https://www.sociolla.com/skincare/52849-niacinamide-brightening-serum;Everwhite;Niacinamide Brightening Serum;Niacinamide Brightening Serum;Rp 128.700Rp 115.830;04.08;-289;259;Yes (232);No (12);Maybe (45)
1639389590-426;https://www.sociolla.com/179-treatment?page=25;;https://www.sociolla.com/face-serum/28454-truwhite-vit-c-and-peptides-brightening-serum;Erha;Truwhite Vit C & Peptides Brightening Serum;Truwhite Vit C & Peptides Brightening Serum;Rp 203.500Rp 179.080;04.06;-48;31;Yes (31);No (4);Maybe (13)
1639390616-591;https://www.sociolla.com/179-treatment?page=15;;https://www.sociolla.com/eye-care/60783-eye-glaze-gel;Jarte Beauty;Eye Glaze Gel;Eye Glaze Gel;Rp139.000;04.09;-6;3;Yes (6);No (0);Maybe (0)
1639390483-568;https://www.sociolla.com/179-treatment?page=16;;https://www.sociolla.com/eye-care/55674-steambase-daily-eyemask-lavender-blue-water;Steambase;STEAMBASE WARMING EYEMASK - LAVENDER BLUE WATER;STEAMBASE WARMING EYEMASK - LAVENDER BLUE WATER;Rp 19.900Rp 17.910;04.09;-24;17;Yes (22);No (0);Maybe (2)
1639389386-392;https://www.sociolla.com/179-treatment?page=27;;https://www.sociolla.com/acne-blemish-treatments/14667-tea-tree-purifine-70-spot;Dr. Ceuracle;Tea Tree Purifine 70 Spot;Tea Tree Purifine 70 Spot;Rp 312.500Rp 218.750;04.03;-8;5;Yes (4);No (2);Maybe (2)
1639390048-500;https://www.sociolla.com/179-treatment?page=21;;https://www.sociolla.com/scrub-exfoliator/59037-acne-care-apricot-scrub;St. Ives;Acne Care Apricot Scrub;Acne Care Apricot Scrub;Rp 72.500Rp 55.825;04.02;-5;2;Yes (3);No (2);Maybe (0)
1639390534-577;https://www.sociolla.com/179-treatment?page=16;;https://www.sociolla.com/toner/50520-botanical-witch-hazel-toner;The Aubree;Botanical Witch Hazel Toner;Botanical Witch Hazel Toner;Rp 95.000Rp 66.500;04.06;-386;326;Yes (244);No (24);Maybe (118)
1639387510-99;https://www.sociolla.com/179-treatment?page=47;;https://www.sociolla.com/toner/58443-deep-hydration-exfoliating-toner;Bhumi;Deep Hydration Exfoliating Toner;Deep Hydration Exfoliating Toner;Rp237.000;03.02;-3;1;Yes (1);No (2);Maybe (0)
1639388046-179;https://www.sociolla.com/179-treatment?page=42;;https://www.sociolla.com/face-serum/56131-shirojyun-ultimate-white-essence;Hada Labo;Shirojyun Ultimate White Essence;Shirojyun Ultimate White Essence;Rp138.600;04.06;-10;6;Yes (7);No (1);Maybe (2)
1639389963-487;https://www.sociolla.com/179-treatment?page=21;;https://www.sociolla.com/face-serum/59300-purify-acne-blackhead-serum-gel-moisturizer;Mad For Makeup;Purify Acne/ Blackhead Serum Gel Moisturizer;Purify Acne/ Blackhead Serum Gel Moisturizer;Rp139.000;04.05;-28;16;Yes (22);No (4);Maybe (2)
1639390120-511;https://www.sociolla.com/179-treatment?page=20;;https://www.sociolla.com/face-serum/24124-ginseng-renewing-first-serum;The Aubree;Ginseng Renewing First Serum;Ginseng Renewing First Serum;Rp 99.000Rp 69.300;04.06;-295;260;Yes (202);No (24);Maybe (69)
1639387710-124;https://www.sociolla.com/179-treatment?page=45;;https://www.sociolla.com/face-serum/60788-cica-bakuchiol-blemish-serum;Omniskin;Cica Bakuchiol Blemish Serum;Cica Bakuchiol Blemish Serum;Rp89.000;null;null;null;null;null;null
1639388825-301;https://www.sociolla.com/179-treatment?page=33;;https://www.sociolla.com/eye-care/15463-nutrient-hydrogel-patch;Maska;Nutrient  hydrogel patch;Nutrient  hydrogel patch;Rp 218.000Rp 152.600;04.04;-17;13;Yes (10);No (2);Maybe (5)
1639391498-728;https://www.sociolla.com/179-treatment?page=3;;https://www.sociolla.com/skincare/4034-sugar-rush-lip-scrub;Emina;Sugar Rush Lip Scrub;Sugar Rush Lip Scrub;Rp 38.000Rp 34.200;04.05;(5,4k);4958;Yes (3,5k);No (501);Maybe (1,4k)
1639389232-366;https://www.sociolla.com/179-treatment?page=29;;https://www.sociolla.com/face-serum/43313-brassica;The Bath Box;Brassica;Brassica;Rp 280.500Rp 224.400;04.06;-122;104;Yes (87);No (8);Maybe (27)
1639388020-175;https://www.sociolla.com/179-treatment?page=42;;https://www.sociolla.com/ampoule/59988-ampoule-directory-cica-solution;AHC;Ampoule Directory Cica Solution;Ampoule Directory Cica Solution;Rp 445.000Rp 400.500;null;null;null;null;null;null
1639390434-560;https://www.sociolla.com/179-treatment?page=17;;https://www.sociolla.com/face-serum/57701-retinol-lifting-serum-anti-aging;Breylee;Retinol Lifting Serum - Anti-aging;Retinol Lifting Serum - Anti-aging;Rp 100.000Rp 49.000;04.03;-21;14;Yes (9);No (2);Maybe (10)
1639390059-501;https://www.sociolla.com/179-treatment?page=21;;https://www.sociolla.com/toner/60362-acnekind-barrier-pro-gentle-acne-toner-essence;Mad For Makeup;AcneKind - Barrier Pro Gentle Acne Toner + Essence;AcneKind - Barrier Pro Gentle Acne Toner + Essence;Rp129.000;04.06;-55;28;Yes (42);No (1);Maybe (12)
1639387816-141;https://www.sociolla.com/179-treatment?page=44;;https://www.sociolla.com/face-serum/56914-bright-radiance-serum;Raiku;Bright Radiance Serum;Bright Radiance Serum;Rp 168.000Rp 134.400;04.07;-73;72;Yes (60);No (0);Maybe (13)
1639389549-420;https://www.sociolla.com/179-treatment?page=26;;https://www.sociolla.com/toner/16556-essence-toner;Everwhite;Essence Toner;Essence Toner;Rp 85.800Rp 68.640;04.05;-394;334;Yes (250);No (60);Maybe (84)
1639390573-583;https://www.sociolla.com/179-treatment?page=15;;https://www.sociolla.com/skincare/27784-active-rejuvenating-night-serum;Elsheskin;Active Rejuvenating Night Serum;Active Rejuvenating Night Serum;Rp 240.000Rp 192.000;04.06;-557;510;Yes (408);No (15);Maybe (134)
1639387339-74;https://www.sociolla.com/179-treatment?page=48;;https://www.sociolla.com/toner/13019-neroli-blossom-facial-toner-120-ml;Sensatia Botanicals;Neroli Blossom Facial Toner - 120 ml;Neroli Blossom Facial Toner - 120 ml;Rp 160.000Rp 128.000;04.03;-29;28;Yes (13);No (3);Maybe (13)
