web-scraper-order;web-scraper-start-url;link;link-href;brand;product_name;category;price;rating;number_of_reviews;number_of_recommendations;repurchase_yes;repurchase_no;repurchase_maybe
1639397384-1392;https://www.sociolla.com/2303-mask?page=28;;https://www.sociolla.com/clay-mask/27561-let-s-clay-licorice-green-tea-and-charcoal-clay-mask-twinpack;Hale;Let's Clay! Licorice, Green Tea & Charcoal Clay Mask Twinpack;Let's Clay! Licorice, Green Tea & Charcoal Clay Mask Twinpack;Rp258.000;null;null;null;null;null;null
1639397282-1378;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/peel-off-mask/13415-whitening-pack;Osho;Whitening Pack;Whitening Pack;Rp 150.000Rp 61.500;04.03;-50;42;Yes (23);No (9);Maybe (18)
1639396458-1249;https://www.sociolla.com/2303-mask?page=37;;https://www.sociolla.com/sheet-mask/13612-snp-fresh-vita-firming-jelly-mask;SNP;SNP Fresh Vita Firming Jelly Mask;SNP Fresh Vita Firming Jelly Mask;Rp 39.000Rp 29.250;04.07;-46;45;Yes (33);No (0);Maybe (13)
1639399606-1734;https://www.sociolla.com/2303-mask?page=6;;https://www.sociolla.com/skincare/28393-mugwort-sheet-mask;I'm From;Mugwort Sheet Mask;Mugwort Sheet Mask;Rp 55.000Rp 46.750;04.07;-190;177;Yes (128);No (6);Maybe (56)
1639396284-1221;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sheet-mask/58515-beauty-boss-x-heny-harun-the-rescue-sheet-mask-set-of-5;Beauty Boss;Beauty Boss x Heny Harun The Rescue Sheet Mask set of 5;Beauty Boss x Heny Harun The Rescue Sheet Mask set of 5;Rp290.000;null;null;null;null;null;null
1639397879-1464;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/skincare/26656-youthful-glow-sugar-mask;Dear Klairs;Youthful Glow Sugar Mask;Youthful Glow Sugar Mask;Rp 350.000Rp 280.000;04.02;-13;10;Yes (4);No (3);Maybe (6)
1639398261-1527;https://www.sociolla.com/2303-mask?page=19;;https://www.sociolla.com/wash-off-mask/53573-ultra-h2o-modeling-mask-set-2ea-green;Let Me Skin;ULTRA H2O MODELING MASK (SET)(2EA) - Green;ULTRA H2O MODELING MASK (SET)(2EA) - Green;Rp 150.000Rp 97.500;04.05;-22;20;Yes (14);No (2);Maybe (6)
1639398902-1625;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/59362-pomegranate-serum-facial-mask;Breylee;Pomegranate Serum Facial Mask;Pomegranate Serum Facial Mask;Rp 49.000Rp 14.700;04.05;-50;28;Yes (39);No (4);Maybe (7)
1639398896-1624;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/11435-ageless-white-grapeseed-extract;Garnier;Garnier Hydrabomb Serum Mask Grapeseed Extract;Garnier Hydrabomb Serum Mask Grapeseed Extract;Rp 20.900Rp 18.810;04.06;-745;711;Yes (574);No (36);Maybe (135)
1639398843-1615;https://www.sociolla.com/2303-mask?page=14;;https://www.sociolla.com/sheet-mask/61397-ysb-vit-c-hyaluronic-acid-concentrated-serum-mask;Avoskin;YSB Vit. C + Hyaluronic Acid Concentrated Serum Mask;YSB Vit. C + Hyaluronic Acid Concentrated Serum Mask;Rp 38.500Rp 30.800;null;null;null;null;null;null
1639397511-1412;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/sheet-mask/27143-pig-nose-clear-black-head-3-step-kit-no-water;Holika Holika;Pig-nose Clear Black Head 3-Step Kit - No Water;Pig-nose Clear Black Head 3-Step Kit - No Water;Rp 44.000Rp 29.480;04.01;-4;1;Yes (1);No (2);Maybe (1)
1639397908-1469;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/sheet-mask/16485-facial-mask-anti-aging;Nuface;Facial Mask Anti Aging;Facial Mask Anti Aging;Rp 23.500Rp 12.455;04.03;-25;20;Yes (12);No (4);Maybe (9)
1639398106-1503;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/sleeping-mask/27871-fruit-gel-mask;I trust nature;Fruit Gel Mask;Fruit Gel Mask;Rp179.000;04.07;-231;209;Yes (163);No (2);Maybe (66)
1639397977-1482;https://www.sociolla.com/2303-mask?page=22;;https://www.sociolla.com/sheet-mask/27150-missha-airy-fit-sheet-mask-cucumber;Missha;Airy Fit Sheet Mask Cucumber;Airy Fit Sheet Mask Cucumber;Rp 34.500Rp 15.525;04.06;-66;62;Yes (47);No (2);Maybe (17)
1639396678-1284;https://www.sociolla.com/2303-mask?page=35;;https://www.sociolla.com/lip-mask/54547-choosy-lip-pack-20p-box-honey-and-milk-moisturizing-and-tightening;CHOOSY;CHOOSY Lip Pack 20 Pack Box Honey & Milk (Moisturizing & Tightening);CHOOSY Lip Pack 20 Pack Box Honey & Milk (Moisturizing & Tightening);Rp 299.000Rp 254.150;04.06;-3;3;Yes (2);No (0);Maybe (1)
1639398962-1635;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/23768-precious-green;LULULUN;Precious Green (Firming & Anti-Aging);Precious Green (Firming & Anti-Aging);Rp 109.000 - Rp 399.000Rp 76.300 - Rp 259.350;04.06;-48;43;Yes (37);No (1);Maybe (10)
1639398018-1489;https://www.sociolla.com/2303-mask?page=22;;https://www.sociolla.com/sheet-mask/54403-garnier-serum-mask-sakura-white-water-glow;Garnier;Garnier Serum Mask Sakura White Water-Glow;Garnier Serum Mask Sakura White Water-Glow;Rp 27.500Rp 24.750;04.09;-734;727;Yes (682);No (8);Maybe (44)
1639396228-1211;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sheet-mask/10910-mediu-amino-pore-tight-mask;Leaders;Mediu Amino Pore Tight Mask;Mediu Amino Pore Tight Mask;;04.04;-24;18;Yes (12);No (7);Maybe (5)
1639398314-1536;https://www.sociolla.com/2303-mask?page=19;;https://www.sociolla.com/sheet-mask/56113-pack-of-5-circle-point-goldenchip-mask-for-brighter-skin;Mediheal;Pack of 5 Circle Point Goldenchip Mask for Brighter Skin;Skincare;Rp 245.000Rp 147.000;null;null;null;null;null;null
1639396494-1255;https://www.sociolla.com/2303-mask?page=37;;https://www.sociolla.com/wash-off-mask/15261-joylab-orange-rhapsody-mask;Joylab;Joylab Orange Rhapsody Mask;Joylab Orange Rhapsody Mask;Rp 160.000Rp 123.200;04.05;-31;28;Yes (20);No (2);Maybe (9)
1639398169-1513;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/clay-mask/16559-charcoal-clay-mask;Everwhite;Charcoal Clay Mask;Charcoal Clay Mask;Rp 106.700Rp 85.360;04.04;-203;174;Yes (122);No (33);Maybe (48)
1639399419-1705;https://www.sociolla.com/2303-mask?page=8;;https://www.sociolla.com/sheet-mask/50666-mascure-rescue-solution-sheet-mask-madecasoside;Missha;Mascure Rescue Solution Sheet Mask [Madecasoside];Mascure Rescue Solution Sheet Mask [Madecasoside];Rp 79.900Rp 35.955;04.04;-8;6;Yes (5);No (1);Maybe (2)
1639399106-1657;https://www.sociolla.com/2303-mask?page=11;;https://www.sociolla.com/sheet-mask/13207-pdf-ac-defense-nude-gel-mask;Mediheal;P.D.F A.C-Defense Nude Gel Mask;P.D.F A.C-Defense Nude Gel Mask;Rp 49.000Rp 31.850;04.06;-113;100;Yes (91);No (6);Maybe (16)
1639399283-1685;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/28521-watermelon-hydro-glow-sheet-mask;Ariul;Watermelon Hydro Glow Sheet Mask;Watermelon Hydro Glow Sheet Mask;Rp 21.000Rp 17.850;04.07;-612;573;Yes (502);No (15);Maybe (95)
1639398655-1585;https://www.sociolla.com/2303-mask?page=16;;https://www.sociolla.com/sheet-mask/27580-jelly-mask;Momopuri;Jelly Mask;Jelly Mask;Rp 29.900 - Rp 119.600Rp 22.425 - Rp 83.720;04.08;-203;179;Yes (177);No (3);Maybe (23)
1639398932-1630;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/23624-green-tea-milk-one-pack;A'pieu;Green Tea Milk One Pack Sheet Mask;Green Tea Milk One Pack Sheet Mask;Rp 15.900Rp 11.130;04.05;-274;229;Yes (171);No (24);Maybe (79)
1639397634-1427;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/sheet-mask/61206-ponds-men-bright-blast-face-sheet-mask;Pond's;Ponds Men Bright Blast Face Sheet Mask;Ponds Men Bright Blast Face Sheet Mask;Rp 20.000Rp 15.600;05.00;-2;1;Yes (2);No (0);Maybe (0)
1639399740-1755;https://www.sociolla.com/2303-mask?page=5;;https://www.sociolla.com/sheet-mask/10567-airy-fit-sheet-mask-pomegranate;Missha;Airy Fit Sheet Mask Pomegranate;Airy Fit Sheet Mask Pomegranate;Rp 34.500Rp 13.800;04.06;-916;861;Yes (671);No (43);Maybe (202)
1639399010-1642;https://www.sociolla.com/2303-mask?page=12;;https://www.sociolla.com/sheet-mask/60807-clinical-ampoule-mask-detox;Garnier;Clinical Ampoule Mask Detox;Clinical Ampoule Mask Detox;Rp 27.500Rp 23.925;04.08;-155;117;Yes (140);No (2);Maybe (13)
1639399174-1668;https://www.sociolla.com/2303-mask?page=11;;https://www.sociolla.com/sheet-mask/23756-one-night-rescue-vitamin;LULULUN;One Night Rescue - Vitamin;One Night Rescue - Vitamin;Rp 39.000Rp 29.250;04.07;-46;43;Yes (40);No (2);Maybe (4)
1639399636-1739;https://www.sociolla.com/2303-mask?page=6;;https://www.sociolla.com/lip-mask/54531-choosy-lip-pack2-pink-pearl-moisturizing-and-softening;CHOOSY;CHOOSY Lip Pack Pink Pearl (Moisturizing & Softening);CHOOSY Lip Pack Pink Pearl (Moisturizing & Softening);Rp 19.900Rp 17.910;04.07;-151;142;Yes (119);No (3);Maybe (29)
1639396369-1235;https://www.sociolla.com/2303-mask?page=38;;https://www.sociolla.com/skincare/53944-my-skin-matte-face-mask-rose-and-honey;YOU Makeups;My Skin Matte Face Mask Rose & Honey;My Skin Matte Face Mask Rose & Honey;Rp15.000;04.03;-17;14;Yes (9);No (2);Maybe (6)
1639397623-1425;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/sheet-mask/51818-airy-fit-sheet-mask-honey-duo;Missha;Airy Fit Sheet Mask Honey Duo;Airy Fit Sheet Mask Honey Duo;Rp 69.000Rp 34.500;null;null;null;null;null;null
1639396279-1220;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sheet-mask/58514-beauty-boss-x-heny-harun-the-rescue-individual-sheet-mask;Beauty Boss;Beauty Boss X Heny Harun The Rescue Individual Sheet Mask;Beauty Boss X Heny Harun The Rescue Individual Sheet Mask;Rp58.000;02.05;-1;0;Yes (0);No (1);Maybe (0)
1639397013-1337;https://www.sociolla.com/2303-mask?page=31;;https://www.sociolla.com/clay-mask/10854-gravitymud-firming-treatment-glam-to-go;Glamglow;Gravitymud Firming Treatment Glam To Go;Gravitymud Firming Treatment Glam To Go;Rp525.000;04.04;-2;2;Yes (1);No (0);Maybe (1)
1639397505-1411;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/sheet-mask/27142-pig-nose-clear-black-head-3-step-kit-strong;Holika Holika;Pig-nose Clear Black Head 3-Step Kit - Strong;Pig-nose Clear Black Head 3-Step Kit - Strong;Rp 44.000Rp 29.480;04.04;-12;10;Yes (9);No (1);Maybe (2)
1639396546-1263;https://www.sociolla.com/2303-mask?page=36;;https://www.sociolla.com/peel-off-mask/55598-green-barley-gommage-peeling-mask;Innisfree;Green Barley Gommage Peeling Mask;Green Barley Gommage Peeling Mask;Rp150.000;04.04;-8;7;Yes (4);No (0);Maybe (4)
1639398210-1520;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/clay-mask/59381-amazon-red-clay-pore-mask;Missha;Amazon Red Clay Pore Mask;Amazon Red Clay Pore Mask;Rp 459.000Rp 197.370;04.05;-2;2;Yes (1);No (0);Maybe (1)
1639397325-1384;https://www.sociolla.com/2303-mask?page=28;;https://www.sociolla.com/mask/169-supermud-clearing-treatment;Glamglow;Supermud Clearing Treatment;Supermud Clearing Treatment;Rp1.095.000;04.04;-296;284;Yes (160);No (47);Maybe (89)
1639397618-1424;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/wash-off-mask/60544-jelly-petal-mask-lavera;Raecca Beauty Care;Jelly Petal Mask - Lavera;Jelly Petal Mask - Lavera;Rp49.000;05.00;-1;0;Yes (1);No (0);Maybe (0)
1639398707-1592;https://www.sociolla.com/2303-mask?page=15;;https://www.sociolla.com/sheet-mask/50661-mascure-moisture-barrier-solution-sheet-mask-ceramide;Missha;Mascure Moisture Barrier Solution Sheet Mask [Ceramide];Mascure Moisture Barrier Solution Sheet Mask [Ceramide];Rp 79.900Rp 35.955;04.08;-7;7;Yes (5);No (0);Maybe (2)
1639397183-1364;https://www.sociolla.com/2303-mask?page=30;;https://www.sociolla.com/skincare/53946-my-skin-matte-face-mask-lotus-and-cucumber;YOU Makeups;My Skin Matte Face Mask Lotus & Cucumber;My Skin Matte Face Mask Lotus & Cucumber;Rp 15.000Rp 12.750;04.01;-11;8;Yes (6);No (2);Maybe (3)
1639399016-1643;https://www.sociolla.com/2303-mask?page=12;;https://www.sociolla.com/sheet-mask/58934-bright-complete-clear-up-anti-acne-serum-mask;Garnier;Bright Complete Clear Up Anti Acne Serum Mask;Bright Complete Clear Up Anti Acne Serum Mask;Rp20.900;04.09;-537;352;Yes (512);No (3);Maybe (22)
1639396256-1216;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/wash-off-mask/12391-banila-co-hi-bye-clean-up-mud-facial-mask;banila co.;Banila Co Hi Bye Clean Up Mud Facial Mask;Banila Co Hi Bye Clean Up Mud Facial Mask;Rp270.000;04.06;-13;13;Yes (10);No (0);Maybe (3)
1639396969-1330;https://www.sociolla.com/2303-mask?page=32;;https://www.sociolla.com/sheet-mask/16495-prominent-essence-facial-mask-bee-venom;Nuface;Prominent Essence Facial Mask Bee Venom;Prominent Essence Facial Mask Bee Venom;Rp 31.200Rp 18.096;04.01;-73;57;Yes (36);No (22);Maybe (15)
1639397776-1448;https://www.sociolla.com/2303-mask?page=24;;https://www.sociolla.com/clay-mask/59304-mugwort-pore-clay-mask;Everwhite;Mugwort Pore Clay Mask;Mugwort Pore Clay Mask;Rp 106.700Rp 96.030;04.09;-287;202;Yes (269);No (3);Maybe (15)
1639396306-1224;https://www.sociolla.com/2303-mask?page=38;;https://www.sociolla.com/sheet-mask/15242-new-ceramidin-facial-mask-1-sheet;Dr Jart;New Ceramidin Facial Mask (1 Sheet);New Ceramidin Facial Mask (1 Sheet);Rp 58.000Rp 52.200;04.05;-12;12;Yes (8);No (0);Maybe (4)
1639396991-1334;https://www.sociolla.com/2303-mask?page=32;;https://www.sociolla.com/sheet-mask/23547-white-aqua-serum-sheet-mask-bundle;Pixy;White Aqua Serum Sheet Mask Glowing Skin Bundle;White Aqua Serum Sheet Mask Glowing Skin Bundle;Rp30.000;null;null;null;null;null;null
1639397815-1454;https://www.sociolla.com/2303-mask?page=24;;https://www.sociolla.com/sheet-mask/12303-chewy-elasticity-sheet-mask;Jumiso;Chewy-Elasticity Sheet Mask;Chewy-Elasticity Sheet Mask;Rp 36.000 - Rp 180.000Rp 25.200 - Rp 117.000;04.07;-100;96;Yes (77);No (2);Maybe (21)
1639397896-1467;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/clay-mask/8867-pure-active-matcha-clay-mask;Garnier;Pure Active Matcha Clay Mask;Pure Active Matcha Clay Mask;Rp 17.001Rp 15.301;04.01;(4,5k);3553;Yes (2,1k);No (1k);Maybe (1,4k)
1639396289-1222;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sleeping-mask/12334-skin-essentials-cica-care-sleeping-pack;Rovectin;Skin Essentials Cica Care Sleeping Pack;Skin Essentials Cica Care Sleeping Pack;Rp 420.000Rp 252.000;04.06;-26;26;Yes (16);No (1);Maybe (9)
1639397782-1449;https://www.sociolla.com/2303-mask?page=24;;https://www.sociolla.com/wash-off-mask/59794-all-day-vitamin-nourishing-and-recharging-wash-off-mask;Jumiso;All Day Vitamin Nourishing & Recharging Wash-off Mask;All Day Vitamin Nourishing & Recharging Wash-off Mask;Rp 400.000Rp 240.000;04.05;-4;3;Yes (2);No (1);Maybe (1)
1639396346-1231;https://www.sociolla.com/2303-mask?page=38;;https://www.sociolla.com/sheet-mask/13609-snp-fresh-vita-cool-jelly-mask;SNP;SNP Fresh Vita Cool Jelly Mask;SNP Fresh Vita Cool Jelly Mask;Rp 39.000Rp 29.250;04.05;-62;58;Yes (46);No (2);Maybe (14)
1639397499-1410;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/sheet-mask/60297-total-solution-essential-sheet-mask-snail;PRETTY SKIN;TOTAL SOLUTION ESSENTIAL SHEET MASK #SNAIL;TOTAL SOLUTION ESSENTIAL SHEET MASK #SNAIL;Rp 9.700Rp 9.215;04.05;-4;2;Yes (3);No (0);Maybe (1)
1639396852-1311;https://www.sociolla.com/2303-mask?page=33;;https://www.sociolla.com/peel-off-mask/51671-peel-off-mask;Philocaly Skin;Peel Off Mask Tea Tree Oil 1KG;Peel Off Mask Tea Tree Oil 1KG;Rp285.000;04.04;-2;2;Yes (2);No (0);Maybe (0)
